date,symbol,action,qty,price,pnl,reason,stop_price,take_price,confidence,buy_signals,sell_signals,rsi,ma_short,ma_long,macd,macd_signal,trend,atr,macd_hist,macd_hist_prev,entry_price,entry_date
2019-02-22,PHOR,BUY,1,2530.0,0.0,signal,2474.5714285714284,2613.1428571428573,0.6,2,0,53.19148936170213,2527.05,2523.64,-6.172020380990489,-7.025522528621358,up,27.714285714285715,0.8535021476308691,,,
2019-03-01,PHOR,SELL,1,2502.285714285714,-27.71428571428578,stop_loss,2502.285714285714,2613.1428571428573,0.0,1,1,49.795918367346935,2520.2,2530.78,0.7670309121936043,-1.856459737114022,,,2.623490649307626,5.6833694580388325,2530.0,2019-02-22
2021-05-20,PHOR,BUY,1,4547.0,0.0,signal,4325.857142857143,4878.714285714285,0.7999999999999999,2,0,61.34453781512605,4372.85,4252.82,44.57214384440158,38.832389636934764,up,110.57142857142857,5.739754207466817,,,
2021-06-08,PHOR,SELL,1,4878.714285714285,331.7142857142853,take_profit,4707.142857142857,4878.714285714285,0.0,2,3,82.4622531939605,4566.95,4423.98,119.66467601394743,93.08222979676052,,,26.582446217186913,14.866574048626688,4547.0,2021-05-20
2021-10-06,PHOR,BUY,1,5334.0,0.0,signal,5018.285714285715,5807.571428571428,0.7999999999999999,2,0,58.53846153846153,5038.2,4830.34,92.45496700888543,84.17473852991814,up,157.85714285714286,8.280228478967288,,,
2021-10-08,PHOR,SELL,1,5807.571428571428,473.57142857142844,take_profit,5386.285714285715,5807.571428571428,0.0,2,3,77.54830113257827,5119.95,4868.96,159.2594983300105,105.28931427788976,,,53.97018405212074,30.488118939765627,5334.0,2021-10-06
2023-08-18,PHOR,BUY,1,7675.0,0.0,signal,7337.0,8182.0,0.7999999999999999,2,0,58.546433378196504,7520.8,7437.84,47.12965182783864,42.63278509965793,up,169.0,4.496866728180713,,,
2023-08-30,PHOR,SELL,1,7337.0,-338.0,stop_loss,7337.0,8182.0,0.0,2,1,41.89189189189189,7539.95,7443.48,5.294868802613564,29.060970200066613,,,-23.76610139745305,-13.287181887424445,7675.0,2023-08-18
2025-09-10,PHOR,BUY,1,7164.0,0.0,signal,7007.285714285715,7399.071428571428,0.7999999999999999,2,0,63.73831775700935,6993.45,6803.54,58.42001635538054,56.864087042054045,up,78.35714285714286,1.5559293133264944,,,
2025-09-13,PHOR,SELL,1,7036.857142857143,-127.14285714285688,stop_loss,7036.857142857143,7399.071428571428,0.0,2,0,53.65853658536585,7003.55,6856.52,64.0195531386853,62.05850443278606,,,1.9610487058992376,8.910436266550384,7164.0,2025-09-10
